name,value,timestamp,host
bandwidth_mbps,438.78,1700004800.0,router-01
bandwidth_mbps,410.29,1700004860.0,router-01
bandwidth_mbps,364.52,1700004920.0,router-01
bandwidth_mbps,416.72,1700004980.0,router-01
bandwidth_mbps,436.61,1700005040.0,router-01
bandwidth_mbps,386.57,1700005100.0,router-01
bandwidth_mbps,371.04,1700005160.0,router-01
bandwidth_mbps,441.53,1700005220.0,router-01
bandwidth_mbps,457.35,1700005280.0,router-01
bandwidth_mbps,426.69,1700005340.0,router-01
bandwidth_mbps,407.76,1700005400.0,router-01
bandwidth_mbps,415.05,1700005460.0,router-01
bandwidth_mbps,436.59,1700005520.0,router-01
bandwidth_mbps,365.81,1700005580.0,router-01
bandwidth_mbps,411.03,1700005640.0,router-01
bandwidth_mbps,418.17,1700005700.0,router-01
bandwidth_mbps,398.66,1700005760.0,router-01
bandwidth_mbps,469.78,1700005820.0,router-01
bandwidth_mbps,449.81,1700005880.0,router-01
bandwidth_mbps,363.74,1700005940.0,router-01
bandwidth_mbps,464.18,1700006000.0,router-01
bandwidth_mbps,430.13,1700006060.0,router-01
bandwidth_mbps,437.31,1700006120.0,router-01
bandwidth_mbps,372.32,1700006180.0,router-01
bandwidth_mbps,485.06,1700006240.0,router-01
bandwidth_mbps,417.92,1700006300.0,router-01
bandwidth_mbps,427.4,1700006360.0,router-01
bandwidth_mbps,475.45,1700006420.0,router-01
bandwidth_mbps,403.69,1700006480.0,router-01
bandwidth_mbps,412.09,1700006540.0,router-01
bandwidth_mbps,424.75,1700006600.0,router-01
bandwidth_mbps,446.3,1700006660.0,router-01
bandwidth_mbps,454.92,1700006720.0,router-01
bandwidth_mbps,418.37,1700006780.0,router-01
bandwidth_mbps,430.51,1700006840.0,router-01
bandwidth_mbps,459.12,1700006900.0,router-01
bandwidth_mbps,441.35,1700006960.0,router-01
bandwidth_mbps,441.05,1700007020.0,router-01
bandwidth_mbps,445.55,1700007080.0,router-01
bandwidth_mbps,434.84,1700007140.0,router-01
bandwidth_mbps,460.92,1700007200.0,router-01
bandwidth_mbps,488.79,1700007260.0,router-01
bandwidth_mbps,437.47,1700007320.0,router-01
bandwidth_mbps,453.66,1700007380.0,router-01
bandwidth_mbps,460.9,1700007440.0,router-01
bandwidth_mbps,452.8,1700007500.0,router-01
bandwidth_mbps,474.77,1700007560.0,router-01
bandwidth_mbps,481.31,1700007620.0,router-01
bandwidth_mbps,399.93,1700007680.0,router-01
bandwidth_mbps,495.76,1700007740.0,router-01
bandwidth_mbps,533.66,1700007800.0,router-01
bandwidth_mbps,485.21,1700007860.0,router-01
bandwidth_mbps,465.65,1700007920.0,router-01
bandwidth_mbps,495.19,1700007980.0,router-01
bandwidth_mbps,440.73,1700008040.0,router-01
bandwidth_mbps,451.49,1700008100.0,router-01
bandwidth_mbps,509.2,1700008160.0,router-01
bandwidth_mbps,492.8,1700008220.0,router-01
bandwidth_mbps,454.12,1700008280.0,router-01
bandwidth_mbps,446.38,1700008340.0,router-01
bandwidth_mbps,461.26,1700008400.0,router-01
bandwidth_mbps,468.66,1700008460.0,router-01
bandwidth_mbps,464.25,1700008520.0,router-01
bandwidth_mbps,480.83,1700008580.0,router-01
bandwidth_mbps,472.95,1700008640.0,router-01
bandwidth_mbps,482.61,1700008700.0,router-01
bandwidth_mbps,454.79,1700008760.0,router-01
bandwidth_mbps,536.11,1700008820.0,router-01
bandwidth_mbps,409.64,1700008880.0,router-01
bandwidth_mbps,485.01,1700008940.0,router-01
bandwidth_mbps,414.97,1700009000.0,router-01
bandwidth_mbps,507.05,1700009060.0,router-01
bandwidth_mbps,481.52,1700009120.0,router-01
bandwidth_mbps,498.53,1700009180.0,router-01
bandwidth_mbps,500.58,1700009240.0,router-01
bandwidth_mbps,484.97,1700009300.0,router-01
bandwidth_mbps,466.25,1700009360.0,router-01
bandwidth_mbps,504.12,1700009420.0,router-01
bandwidth_mbps,537.86,1700009480.0,router-01
bandwidth_mbps,480.98,1700009540.0,router-01
bandwidth_mbps,492.07,1700009600.0,router-01
bandwidth_mbps,506.91,1700009660.0,router-01
bandwidth_mbps,479.44,1700009720.0,router-01
bandwidth_mbps,505.71,1700009780.0,router-01
bandwidth_mbps,517.07,1700009840.0,router-01
bandwidth_mbps,503.41,1700009900.0,router-01
bandwidth_mbps,498.11,1700009960.0,router-01
bandwidth_mbps,436.16,1700010020.0,router-01
bandwidth_mbps,488.18,1700010080.0,router-01
bandwidth_mbps,529.37,1700010140.0,router-01
bandwidth_mbps,527.6,1700010200.0,router-01
bandwidth_mbps,455.44,1700010260.0,router-01
bandwidth_mbps,501.92,1700010320.0,router-01
bandwidth_mbps,480.27,1700010380.0,router-01
bandwidth_mbps,487.77,1700010440.0,router-01
bandwidth_mbps,478.52,1700010500.0,router-01
bandwidth_mbps,492.07,1700010560.0,router-01
bandwidth_mbps,842.47,1700010620.0,router-01
bandwidth_mbps,471.05,1700010680.0,router-01
bandwidth_mbps,498.98,1700010740.0,router-01
bandwidth_mbps,517.42,1700010800.0,router-01
bandwidth_mbps,494.43,1700010860.0,router-01
bandwidth_mbps,484.4,1700010920.0,router-01
bandwidth_mbps,538.73,1700010980.0,router-01
bandwidth_mbps,485.04,1700011040.0,router-01
bandwidth_mbps,493.98,1700011100.0,router-01
bandwidth_mbps,482.28,1700011160.0,router-01
bandwidth_mbps,517.38,1700011220.0,router-01
bandwidth_mbps,504.95,1700011280.0,router-01
bandwidth_mbps,482.92,1700011340.0,router-01
bandwidth_mbps,484.86,1700011400.0,router-01
bandwidth_mbps,506.19,1700011460.0,router-01
bandwidth_mbps,483.92,1700011520.0,router-01
bandwidth_mbps,537.83,1700011580.0,router-01
bandwidth_mbps,550.31,1700011640.0,router-01
bandwidth_mbps,464.68,1700011700.0,router-01
bandwidth_mbps,469.65,1700011760.0,router-01
bandwidth_mbps,524.04,1700011820.0,router-01
bandwidth_mbps,464.14,1700011880.0,router-01
bandwidth_mbps,498.57,1700011940.0,router-01
bandwidth_mbps,483.89,1700012000.0,router-01
bandwidth_mbps,466.09,1700012060.0,router-01
bandwidth_mbps,478.31,1700012120.0,router-01
bandwidth_mbps,515.52,1700012180.0,router-01
bandwidth_mbps,455.69,1700012240.0,router-01
bandwidth_mbps,541.7,1700012300.0,router-01
bandwidth_mbps,558.75,1700012360.0,router-01
bandwidth_mbps,526.03,1700012420.0,router-01
bandwidth_mbps,490.7,1700012480.0,router-01
bandwidth_mbps,479.0,1700012540.0,router-01
bandwidth_mbps,528.78,1700012600.0,router-01
bandwidth_mbps,557.77,1700012660.0,router-01
bandwidth_mbps,545.24,1700012720.0,router-01
bandwidth_mbps,515.95,1700012780.0,router-01
bandwidth_mbps,497.69,1700012840.0,router-01
bandwidth_mbps,546.71,1700012900.0,router-01
bandwidth_mbps,503.98,1700012960.0,router-01
bandwidth_mbps,497.12,1700013020.0,router-01
bandwidth_mbps,513.94,1700013080.0,router-01
bandwidth_mbps,474.11,1700013140.0,router-01
bandwidth_mbps,542.53,1700013200.0,router-01
bandwidth_mbps,553.02,1700013260.0,router-01
bandwidth_mbps,572.95,1700013320.0,router-01
bandwidth_mbps,514.53,1700013380.0,router-01
bandwidth_mbps,542.51,1700013440.0,router-01
bandwidth_mbps,506.4,1700013500.0,router-01
bandwidth_mbps,549.99,1700013560.0,router-01
bandwidth_mbps,590.39,1700013620.0,router-01
bandwidth_mbps,573.98,1700013680.0,router-01
bandwidth_mbps,552.22,1700013740.0,router-01
bandwidth_mbps,524.78,1700013800.0,router-01
bandwidth_mbps,595.88,1700013860.0,router-01
bandwidth_mbps,569.05,1700013920.0,router-01
bandwidth_mbps,519.72,1700013980.0,router-01
bandwidth_mbps,545.36,1700014040.0,router-01
bandwidth_mbps,521.48,1700014100.0,router-01
bandwidth_mbps,592.68,1700014160.0,router-01
bandwidth_mbps,555.37,1700014220.0,router-01
bandwidth_mbps,571.93,1700014280.0,router-01
bandwidth_mbps,510.22,1700014340.0,router-01
bandwidth_mbps,504.42,1700014400.0,router-01
bandwidth_mbps,533.5,1700014460.0,router-01
bandwidth_mbps,514.28,1700014520.0,router-01
bandwidth_mbps,582.19,1700014580.0,router-01
bandwidth_mbps,559.25,1700014640.0,router-01
bandwidth_mbps,565.8,1700014700.0,router-01
bandwidth_mbps,489.04,1700014760.0,router-01
bandwidth_mbps,521.55,1700014820.0,router-01
bandwidth_mbps,578.06,1700014880.0,router-01
bandwidth_mbps,610.32,1700014940.0,router-01
bandwidth_mbps,518.72,1700015000.0,router-01
bandwidth_mbps,558.64,1700015060.0,router-01
bandwidth_mbps,544.57,1700015120.0,router-01
bandwidth_mbps,558.61,1700015180.0,router-01
bandwidth_mbps,540.51,1700015240.0,router-01
bandwidth_mbps,489.8,1700015300.0,router-01
bandwidth_mbps,566.48,1700015360.0,router-01
bandwidth_mbps,578.93,1700015420.0,router-01
bandwidth_mbps,512.25,1700015480.0,router-01
bandwidth_mbps,555.8,1700015540.0,router-01
bandwidth_mbps,547.77,1700015600.0,router-01
bandwidth_mbps,583.21,1700015660.0,router-01
bandwidth_mbps,531.65,1700015720.0,router-01
bandwidth_mbps,546.03,1700015780.0,router-01
bandwidth_mbps,615.67,1700015840.0,router-01
bandwidth_mbps,599.29,1700015900.0,router-01
bandwidth_mbps,613.91,1700015960.0,router-01
bandwidth_mbps,571.45,1700016020.0,router-01
bandwidth_mbps,581.39,1700016080.0,router-01
bandwidth_mbps,535.04,1700016140.0,router-01
bandwidth_mbps,562.74,1700016200.0,router-01
bandwidth_mbps,590.23,1700016260.0,router-01
bandwidth_mbps,576.39,1700016320.0,router-01
bandwidth_mbps,579.66,1700016380.0,router-01
bandwidth_mbps,639.79,1700016440.0,router-01
bandwidth_mbps,678.4,1700016500.0,router-01
bandwidth_mbps,580.21,1700016560.0,router-01
bandwidth_mbps,557.96,1700016620.0,router-01
bandwidth_mbps,565.92,1700016680.0,router-01
bandwidth_mbps,534.15,1700016740.0,router-01
bandwidth_mbps,627.41,1700016800.0,router-01
bandwidth_mbps,607.28,1700016860.0,router-01
bandwidth_mbps,588.13,1700016920.0,router-01
bandwidth_mbps,584.44,1700016980.0,router-01
bandwidth_mbps,584.87,1700017040.0,router-01
bandwidth_mbps,609.52,1700017100.0,router-01
bandwidth_mbps,530.25,1700017160.0,router-01
bandwidth_mbps,579.65,1700017220.0,router-01
bandwidth_mbps,625.51,1700017280.0,router-01
bandwidth_mbps,617.79,1700017340.0,router-01
bandwidth_mbps,631.0,1700017400.0,router-01
bandwidth_mbps,572.19,1700017460.0,router-01
bandwidth_mbps,595.25,1700017520.0,router-01
bandwidth_mbps,595.56,1700017580.0,router-01
bandwidth_mbps,602.98,1700017640.0,router-01
bandwidth_mbps,602.81,1700017700.0,router-01
bandwidth_mbps,590.94,1700017760.0,router-01
bandwidth_mbps,591.25,1700017820.0,router-01
bandwidth_mbps,561.26,1700017880.0,router-01
bandwidth_mbps,596.15,1700017940.0,router-01
bandwidth_mbps,610.72,1700018000.0,router-01
bandwidth_mbps,598.07,1700018060.0,router-01
bandwidth_mbps,638.15,1700018120.0,router-01
bandwidth_mbps,664.76,1700018180.0,router-01
bandwidth_mbps,610.26,1700018240.0,router-01
bandwidth_mbps,547.47,1700018300.0,router-01
bandwidth_mbps,646.13,1700018360.0,router-01
bandwidth_mbps,590.7,1700018420.0,router-01
bandwidth_mbps,566.54,1700018480.0,router-01
bandwidth_mbps,604.83,1700018540.0,router-01
bandwidth_mbps,586.27,1700018600.0,router-01
bandwidth_mbps,582.05,1700018660.0,router-01
bandwidth_mbps,578.45,1700018720.0,router-01
bandwidth_mbps,601.87,1700018780.0,router-01
bandwidth_mbps,558.89,1700018840.0,router-01
bandwidth_mbps,573.78,1700018900.0,router-01
bandwidth_mbps,582.37,1700018960.0,router-01
bandwidth_mbps,617.75,1700019020.0,router-01
bandwidth_mbps,616.97,1700019080.0,router-01
bandwidth_mbps,618.1,1700019140.0,router-01
bandwidth_mbps,579.03,1700019200.0,router-01
bandwidth_mbps,574.64,1700019260.0,router-01
bandwidth_mbps,587.1,1700019320.0,router-01
bandwidth_mbps,561.99,1700019380.0,router-01
bandwidth_mbps,627.18,1700019440.0,router-01
bandwidth_mbps,590.47,1700019500.0,router-01
bandwidth_mbps,600.61,1700019560.0,router-01
bandwidth_mbps,651.15,1700019620.0,router-01
bandwidth_mbps,639.17,1700019680.0,router-01
bandwidth_mbps,621.75,1700019740.0,router-01
bandwidth_mbps,598.66,1700019800.0,router-01
bandwidth_mbps,585.07,1700019860.0,router-01
bandwidth_mbps,601.56,1700019920.0,router-01
bandwidth_mbps,645.68,1700019980.0,router-01
bandwidth_mbps,691.74,1700020040.0,router-01
bandwidth_mbps,591.48,1700020100.0,router-01
bandwidth_mbps,652.87,1700020160.0,router-01
bandwidth_mbps,686.49,1700020220.0,router-01
bandwidth_mbps,646.18,1700020280.0,router-01
bandwidth_mbps,585.07,1700020340.0,router-01
bandwidth_mbps,628.64,1700020400.0,router-01
bandwidth_mbps,628.05,1700020460.0,router-01
bandwidth_mbps,618.53,1700020520.0,router-01
bandwidth_mbps,641.85,1700020580.0,router-01
bandwidth_mbps,658.33,1700020640.0,router-01
bandwidth_mbps,639.2,1700020700.0,router-01
bandwidth_mbps,620.34,1700020760.0,router-01
bandwidth_mbps,633.08,1700020820.0,router-01
bandwidth_mbps,585.79,1700020880.0,router-01
bandwidth_mbps,687.45,1700020940.0,router-01
bandwidth_mbps,674.53,1700021000.0,router-01
bandwidth_mbps,595.7,1700021060.0,router-01
bandwidth_mbps,619.52,1700021120.0,router-01
bandwidth_mbps,635.97,1700021180.0,router-01
bandwidth_mbps,604.04,1700021240.0,router-01
bandwidth_mbps,648.82,1700021300.0,router-01
bandwidth_mbps,631.69,1700021360.0,router-01
bandwidth_mbps,609.55,1700021420.0,router-01
bandwidth_mbps,641.19,1700021480.0,router-01
bandwidth_mbps,649.14,1700021540.0,router-01
bandwidth_mbps,654.09,1700021600.0,router-01
bandwidth_mbps,563.55,1700021660.0,router-01
bandwidth_mbps,669.87,1700021720.0,router-01
bandwidth_mbps,672.01,1700021780.0,router-01
bandwidth_mbps,697.1,1700021840.0,router-01
bandwidth_mbps,611.33,1700021900.0,router-01
bandwidth_mbps,667.02,1700021960.0,router-01
bandwidth_mbps,652.88,1700022020.0,router-01
bandwidth_mbps,661.85,1700022080.0,router-01
bandwidth_mbps,673.5,1700022140.0,router-01
bandwidth_mbps,637.35,1700022200.0,router-01
bandwidth_mbps,653.85,1700022260.0,router-01
bandwidth_mbps,632.42,1700022320.0,router-01
bandwidth_mbps,639.84,1700022380.0,router-01
bandwidth_mbps,715.15,1700022440.0,router-01
bandwidth_mbps,644.3,1700022500.0,router-01
bandwidth_mbps,688.6,1700022560.0,router-01
bandwidth_mbps,706.42,1700022620.0,router-01
bandwidth_mbps,632.14,1700022680.0,router-01
bandwidth_mbps,646.42,1700022740.0,router-01
bandwidth_mbps,673.28,1700022800.0,router-01
bandwidth_mbps,631.05,1700022860.0,router-01
bandwidth_mbps,635.91,1700022920.0,router-01
bandwidth_mbps,660.74,1700022980.0,router-01
bandwidth_mbps,648.3,1700023040.0,router-01
bandwidth_mbps,677.42,1700023100.0,router-01
bandwidth_mbps,708.05,1700023160.0,router-01
bandwidth_mbps,639.43,1700023220.0,router-01
bandwidth_mbps,674.14,1700023280.0,router-01
bandwidth_mbps,669.47,1700023340.0,router-01
bandwidth_mbps,659.81,1700023400.0,router-01
bandwidth_mbps,646.64,1700023460.0,router-01
bandwidth_mbps,722.58,1700023520.0,router-01
bandwidth_mbps,671.97,1700023580.0,router-01
bandwidth_mbps,706.81,1700023640.0,router-01
bandwidth_mbps,655.15,1700023700.0,router-01
bandwidth_mbps,624.9,1700023760.0,router-01
bandwidth_mbps,628.97,1700023820.0,router-01
bandwidth_mbps,660.38,1700023880.0,router-01
bandwidth_mbps,619.25,1700023940.0,router-01
bandwidth_mbps,659.25,1700024000.0,router-01
bandwidth_mbps,625.95,1700024060.0,router-01
bandwidth_mbps,680.41,1700024120.0,router-01
bandwidth_mbps,717.86,1700024180.0,router-01
bandwidth_mbps,641.06,1700024240.0,router-01
bandwidth_mbps,638.02,1700024300.0,router-01
bandwidth_mbps,625.0,1700024360.0,router-01
bandwidth_mbps,656.49,1700024420.0,router-01
bandwidth_mbps,696.02,1700024480.0,router-01
bandwidth_mbps,712.64,1700024540.0,router-01
bandwidth_mbps,691.2,1700024600.0,router-01
bandwidth_mbps,654.57,1700024660.0,router-01
bandwidth_mbps,687.51,1700024720.0,router-01
bandwidth_mbps,676.59,1700024780.0,router-01
bandwidth_mbps,639.3,1700024840.0,router-01
bandwidth_mbps,656.23,1700024900.0,router-01
bandwidth_mbps,684.47,1700024960.0,router-01
bandwidth_mbps,632.09,1700025020.0,router-01
bandwidth_mbps,618.22,1700025080.0,router-01
bandwidth_mbps,711.73,1700025140.0,router-01
bandwidth_mbps,684.53,1700025200.0,router-01
bandwidth_mbps,606.96,1700025260.0,router-01
bandwidth_mbps,702.83,1700025320.0,router-01
bandwidth_mbps,672.28,1700025380.0,router-01
bandwidth_mbps,712.77,1700025440.0,router-01
bandwidth_mbps,697.78,1700025500.0,router-01
bandwidth_mbps,646.61,1700025560.0,router-01
bandwidth_mbps,685.94,1700025620.0,router-01
bandwidth_mbps,601.94,1700025680.0,router-01
bandwidth_mbps,640.79,1700025740.0,router-01
bandwidth_mbps,714.46,1700025800.0,router-01
bandwidth_mbps,656.0,1700025860.0,router-01
bandwidth_mbps,700.83,1700025920.0,router-01
bandwidth_mbps,679.55,1700025980.0,router-01
bandwidth_mbps,692.01,1700026040.0,router-01
bandwidth_mbps,691.68,1700026100.0,router-01
bandwidth_mbps,694.91,1700026160.0,router-01
bandwidth_mbps,721.55,1700026220.0,router-01
bandwidth_mbps,715.53,1700026280.0,router-01
bandwidth_mbps,683.7,1700026340.0,router-01
bandwidth_mbps,763.35,1700026400.0,router-01
bandwidth_mbps,722.34,1700026460.0,router-01
bandwidth_mbps,715.65,1700026520.0,router-01
bandwidth_mbps,702.59,1700026580.0,router-01
bandwidth_mbps,699.06,1700026640.0,router-01
bandwidth_mbps,704.58,1700026700.0,router-01
bandwidth_mbps,674.0,1700026760.0,router-01
bandwidth_mbps,677.13,1700026820.0,router-01
bandwidth_mbps,686.24,1700026880.0,router-01
bandwidth_mbps,692.78,1700026940.0,router-01
bandwidth_mbps,657.42,1700027000.0,router-01
bandwidth_mbps,781.72,1700027060.0,router-01
bandwidth_mbps,685.06,1700027120.0,router-01
bandwidth_mbps,685.64,1700027180.0,router-01
bandwidth_mbps,614.98,1700027240.0,router-01
bandwidth_mbps,712.54,1700027300.0,router-01
bandwidth_mbps,700.21,1700027360.0,router-01
bandwidth_mbps,773.97,1700027420.0,router-01
bandwidth_mbps,675.24,1700027480.0,router-01
bandwidth_mbps,656.05,1700027540.0,router-01
bandwidth_mbps,646.97,1700027600.0,router-01
bandwidth_mbps,655.07,1700027660.0,router-01
bandwidth_mbps,666.23,1700027720.0,router-01
bandwidth_mbps,634.43,1700027780.0,router-01
bandwidth_mbps,663.25,1700027840.0,router-01
bandwidth_mbps,617.47,1700027900.0,router-01
bandwidth_mbps,676.09,1700027960.0,router-01
bandwidth_mbps,709.36,1700028020.0,router-01
bandwidth_mbps,743.75,1700028080.0,router-01
bandwidth_mbps,703.17,1700028140.0,router-01
bandwidth_mbps,718.41,1700028200.0,router-01
bandwidth_mbps,691.26,1700028260.0,router-01
bandwidth_mbps,700.63,1700028320.0,router-01
bandwidth_mbps,666.84,1700028380.0,router-01
bandwidth_mbps,683.52,1700028440.0,router-01
bandwidth_mbps,651.15,1700028500.0,router-01
bandwidth_mbps,658.29,1700028560.0,router-01
bandwidth_mbps,633.89,1700028620.0,router-01
bandwidth_mbps,683.2,1700028680.0,router-01
bandwidth_mbps,694.6,1700028740.0,router-01
bandwidth_mbps,695.46,1700028800.0,router-01
bandwidth_mbps,689.21,1700028860.0,router-01
bandwidth_mbps,711.5,1700028920.0,router-01
bandwidth_mbps,710.05,1700028980.0,router-01
bandwidth_mbps,652.12,1700029040.0,router-01
bandwidth_mbps,662.07,1700029100.0,router-01
bandwidth_mbps,696.69,1700029160.0,router-01
bandwidth_mbps,688.43,1700029220.0,router-01
bandwidth_mbps,700.96,1700029280.0,router-01
bandwidth_mbps,644.21,1700029340.0,router-01
bandwidth_mbps,628.84,1700029400.0,router-01
bandwidth_mbps,689.7,1700029460.0,router-01
bandwidth_mbps,735.65,1700029520.0,router-01
bandwidth_mbps,682.39,1700029580.0,router-01
bandwidth_mbps,660.8,1700029640.0,router-01
bandwidth_mbps,708.87,1700029700.0,router-01
bandwidth_mbps,675.12,1700029760.0,router-01
bandwidth_mbps,679.38,1700029820.0,router-01
bandwidth_mbps,679.86,1700029880.0,router-01
bandwidth_mbps,652.74,1700029940.0,router-01
bandwidth_mbps,700.95,1700030000.0,router-01
bandwidth_mbps,744.87,1700030060.0,router-01
bandwidth_mbps,729.45,1700030120.0,router-01
bandwidth_mbps,778.51,1700030180.0,router-01
bandwidth_mbps,661.85,1700030240.0,router-01
bandwidth_mbps,696.97,1700030300.0,router-01
bandwidth_mbps,689.75,1700030360.0,router-01
bandwidth_mbps,701.6,1700030420.0,router-01
bandwidth_mbps,619.5,1700030480.0,router-01
bandwidth_mbps,706.61,1700030540.0,router-01
bandwidth_mbps,691.86,1700030600.0,router-01
bandwidth_mbps,684.85,1700030660.0,router-01
bandwidth_mbps,728.12,1700030720.0,router-01
bandwidth_mbps,651.36,1700030780.0,router-01
bandwidth_mbps,706.79,1700030840.0,router-01
bandwidth_mbps,689.72,1700030900.0,router-01
bandwidth_mbps,717.14,1700030960.0,router-01
bandwidth_mbps,722.58,1700031020.0,router-01
bandwidth_mbps,694.7,1700031080.0,router-01
bandwidth_mbps,726.08,1700031140.0,router-01
bandwidth_mbps,683.69,1700031200.0,router-01
bandwidth_mbps,710.71,1700031260.0,router-01
bandwidth_mbps,678.78,1700031320.0,router-01
bandwidth_mbps,713.78,1700031380.0,router-01
bandwidth_mbps,716.36,1700031440.0,router-01
bandwidth_mbps,698.28,1700031500.0,router-01
bandwidth_mbps,696.13,1700031560.0,router-01
bandwidth_mbps,700.34,1700031620.0,router-01
bandwidth_mbps,693.65,1700031680.0,router-01
bandwidth_mbps,675.37,1700031740.0,router-01
bandwidth_mbps,734.45,1700031800.0,router-01
bandwidth_mbps,712.74,1700031860.0,router-01
bandwidth_mbps,755.45,1700031920.0,router-01
bandwidth_mbps,668.68,1700031980.0,router-01
bandwidth_mbps,687.8,1700032040.0,router-01
bandwidth_mbps,748.11,1700032100.0,router-01
bandwidth_mbps,694.84,1700032160.0,router-01
bandwidth_mbps,660.99,1700032220.0,router-01
bandwidth_mbps,734.87,1700032280.0,router-01
bandwidth_mbps,601.0,1700032340.0,router-01
bandwidth_mbps,700.53,1700032400.0,router-01
bandwidth_mbps,746.75,1700032460.0,router-01
bandwidth_mbps,646.4,1700032520.0,router-01
bandwidth_mbps,762.1,1700032580.0,router-01
bandwidth_mbps,698.35,1700032640.0,router-01
bandwidth_mbps,674.6,1700032700.0,router-01
bandwidth_mbps,669.18,1700032760.0,router-01
bandwidth_mbps,688.72,1700032820.0,router-01
bandwidth_mbps,678.0,1700032880.0,router-01
bandwidth_mbps,715.47,1700032940.0,router-01
bandwidth_mbps,728.91,1700033000.0,router-01
bandwidth_mbps,707.54,1700033060.0,router-01
bandwidth_mbps,746.49,1700033120.0,router-01
bandwidth_mbps,712.95,1700033180.0,router-01
bandwidth_mbps,683.84,1700033240.0,router-01
bandwidth_mbps,682.04,1700033300.0,router-01
bandwidth_mbps,742.67,1700033360.0,router-01
bandwidth_mbps,740.33,1700033420.0,router-01
bandwidth_mbps,709.79,1700033480.0,router-01
