name,value,timestamp,host
error_rate,0.75,1700003180.0,web-01
error_rate,0.32,1700003240.0,web-01
error_rate,0.0,1700003300.0,web-01
error_rate,0.15,1700003360.0,web-01
error_rate,1.05,1700003420.0,web-01
error_rate,0.68,1700003480.0,web-01
error_rate,0.22,1700003540.0,web-01
error_rate,0.37,1700003600.0,web-01
error_rate,0.41,1700003660.0,web-01
error_rate,0.1,1700003720.0,web-01
error_rate,0.17,1700003780.0,web-01
error_rate,0.27,1700003840.0,web-01
error_rate,0.13,1700003900.0,web-01
error_rate,1.26,1700003960.0,web-01
error_rate,0.09,1700004020.0,web-01
error_rate,0.04,1700004080.0,web-01
error_rate,0.48,1700004140.0,web-01
error_rate,0.15,1700004200.0,web-01
error_rate,0.02,1700004260.0,web-01
error_rate,1.03,1700004320.0,web-01
error_rate,0.04,1700004380.0,web-01
error_rate,1.02,1700004440.0,web-01
error_rate,0.54,1700004500.0,web-01
error_rate,0.14,1700004560.0,web-01
error_rate,0.42,1700004620.0,web-01
error_rate,0.13,1700004680.0,web-01
error_rate,0.51,1700004740.0,web-01
error_rate,0.04,1700004800.0,web-01
error_rate,1.12,1700004860.0,web-01
error_rate,0.53,1700004920.0,web-01
error_rate,1.18,1700004980.0,web-01
error_rate,0.55,1700005040.0,web-01
error_rate,0.59,1700005100.0,web-01
error_rate,0.59,1700005160.0,web-01
error_rate,0.02,1700005220.0,web-01
error_rate,0.5,1700005280.0,web-01
error_rate,0.08,1700005340.0,web-01
error_rate,0.34,1700005400.0,web-01
error_rate,0.35,1700005460.0,web-01
error_rate,0.21,1700005520.0,web-01
error_rate,0.31,1700005580.0,web-01
error_rate,0.09,1700005640.0,web-01
error_rate,0.53,1700005700.0,web-01
error_rate,0.5,1700005760.0,web-01
error_rate,0.04,1700005820.0,web-01
error_rate,0.34,1700005880.0,web-01
error_rate,0.18,1700005940.0,web-01
error_rate,0.78,1700006000.0,web-01
error_rate,0.13,1700006060.0,web-01
error_rate,0.02,1700006120.0,web-01
error_rate,1.68,1700006180.0,web-01
error_rate,0.7,1700006240.0,web-01
error_rate,2.14,1700006300.0,web-01
error_rate,0.89,1700006360.0,web-01
error_rate,0.26,1700006420.0,web-01
error_rate,0.09,1700006480.0,web-01
error_rate,0.29,1700006540.0,web-01
error_rate,1.18,1700006600.0,web-01
error_rate,0.44,1700006660.0,web-01
error_rate,1.56,1700006720.0,web-01
error_rate,1.77,1700006780.0,web-01
error_rate,0.49,1700006840.0,web-01
error_rate,0.36,1700006900.0,web-01
error_rate,1.31,1700006960.0,web-01
error_rate,0.37,1700007020.0,web-01
error_rate,0.24,1700007080.0,web-01
error_rate,0.59,1700007140.0,web-01
error_rate,0.27,1700007200.0,web-01
error_rate,0.07,1700007260.0,web-01
error_rate,0.25,1700007320.0,web-01
error_rate,0.14,1700007380.0,web-01
error_rate,0.21,1700007440.0,web-01
error_rate,0.27,1700007500.0,web-01
error_rate,0.52,1700007560.0,web-01
error_rate,0.75,1700007620.0,web-01
error_rate,1.05,1700007680.0,web-01
error_rate,0.37,1700007740.0,web-01
error_rate,0.13,1700007800.0,web-01
error_rate,0.03,1700007860.0,web-01
error_rate,0.32,1700007920.0,web-01
error_rate,1.0,1700007980.0,web-01
error_rate,0.28,1700008040.0,web-01
error_rate,0.17,1700008100.0,web-01
error_rate,0.45,1700008160.0,web-01
error_rate,1.36,1700008220.0,web-01
error_rate,1.9,1700008280.0,web-01
error_rate,0.12,1700008340.0,web-01
error_rate,0.61,1700008400.0,web-01
error_rate,0.15,1700008460.0,web-01
error_rate,0.4,1700008520.0,web-01
error_rate,0.32,1700008580.0,web-01
error_rate,0.64,1700008640.0,web-01
error_rate,0.87,1700008700.0,web-01
error_rate,0.93,1700008760.0,web-01
error_rate,0.32,1700008820.0,web-01
error_rate,0.49,1700008880.0,web-01
error_rate,0.4,1700008940.0,web-01
error_rate,0.52,1700009000.0,web-01
error_rate,0.02,1700009060.0,web-01
error_rate,0.24,1700009120.0,web-01
error_rate,0.53,1700009180.0,web-01
error_rate,0.24,1700009240.0,web-01
error_rate,0.03,1700009300.0,web-01
error_rate,0.95,1700009360.0,web-01
error_rate,0.53,1700009420.0,web-01
error_rate,0.4,1700009480.0,web-01
error_rate,0.22,1700009540.0,web-01
error_rate,0.9,1700009600.0,web-01
error_rate,0.33,1700009660.0,web-01
error_rate,0.25,1700009720.0,web-01
error_rate,1.07,1700009780.0,web-01
error_rate,0.12,1700009840.0,web-01
error_rate,0.25,1700009900.0,web-01
error_rate,0.1,1700009960.0,web-01
error_rate,0.11,1700010020.0,web-01
error_rate,0.4,1700010080.0,web-01
error_rate,0.04,1700010140.0,web-01
error_rate,1.0,1700010200.0,web-01
error_rate,0.02,1700010260.0,web-01
error_rate,1.63,1700010320.0,web-01
error_rate,2.87,1700010380.0,web-01
error_rate,0.42,1700010440.0,web-01
error_rate,0.21,1700010500.0,web-01
error_rate,0.89,1700010560.0,web-01
error_rate,1.39,1700010620.0,web-01
error_rate,0.16,1700010680.0,web-01
error_rate,1.12,1700010740.0,web-01
error_rate,0.23,1700010800.0,web-01
error_rate,0.55,1700010860.0,web-01
error_rate,0.03,1700010920.0,web-01
error_rate,0.19,1700010980.0,web-01
error_rate,0.6,1700011040.0,web-01
error_rate,1.1,1700011100.0,web-01
error_rate,0.57,1700011160.0,web-01
error_rate,0.01,1700011220.0,web-01
error_rate,0.21,1700011280.0,web-01
error_rate,0.2,1700011340.0,web-01
error_rate,0.33,1700011400.0,web-01
error_rate,0.4,1700011460.0,web-01
error_rate,0.33,1700011520.0,web-01
error_rate,0.17,1700011580.0,web-01
error_rate,0.26,1700011640.0,web-01
error_rate,0.08,1700011700.0,web-01
error_rate,0.47,1700011760.0,web-01
error_rate,0.06,1700011820.0,web-01
error_rate,0.16,1700011880.0,web-01
error_rate,0.26,1700011940.0,web-01
error_rate,0.19,1700012000.0,web-01
error_rate,1.24,1700012060.0,web-01
error_rate,0.53,1700012120.0,web-01
error_rate,1.91,1700012180.0,web-01
error_rate,0.31,1700012240.0,web-01
error_rate,1.49,1700012300.0,web-01
error_rate,0.26,1700012360.0,web-01
error_rate,0.56,1700012420.0,web-01
error_rate,0.06,1700012480.0,web-01
error_rate,1.25,1700012540.0,web-01
error_rate,2.77,1700012600.0,web-01
error_rate,0.1,1700012660.0,web-01
error_rate,0.15,1700012720.0,web-01
error_rate,0.52,1700012780.0,web-01
error_rate,0.26,1700012840.0,web-01
error_rate,0.67,1700012900.0,web-01
error_rate,0.71,1700012960.0,web-01
error_rate,0.69,1700013020.0,web-01
error_rate,0.05,1700013080.0,web-01
error_rate,1.03,1700013140.0,web-01
error_rate,0.53,1700013200.0,web-01
error_rate,0.16,1700013260.0,web-01
error_rate,0.31,1700013320.0,web-01
error_rate,0.38,1700013380.0,web-01
error_rate,0.46,1700013440.0,web-01
error_rate,0.22,1700013500.0,web-01
error_rate,0.77,1700013560.0,web-01
error_rate,0.13,1700013620.0,web-01
error_rate,0.24,1700013680.0,web-01
error_rate,0.78,1700013740.0,web-01
error_rate,1.06,1700013800.0,web-01
error_rate,0.11,1700013860.0,web-01
error_rate,0.71,1700013920.0,web-01
error_rate,2.13,1700013980.0,web-01
error_rate,0.36,1700014040.0,web-01
error_rate,1.19,1700014100.0,web-01
error_rate,0.86,1700014160.0,web-01
error_rate,0.92,1700014220.0,web-01
error_rate,0.39,1700014280.0,web-01
error_rate,0.07,1700014340.0,web-01
error_rate,0.37,1700014400.0,web-01
error_rate,0.23,1700014460.0,web-01
error_rate,1.84,1700014520.0,web-01
error_rate,0.06,1700014580.0,web-01
error_rate,0.41,1700014640.0,web-01
error_rate,0.43,1700014700.0,web-01
error_rate,0.28,1700014760.0,web-01
error_rate,0.15,1700014820.0,web-01
error_rate,1.09,1700014880.0,web-01
error_rate,0.89,1700014940.0,web-01
error_rate,0.01,1700015000.0,web-01
error_rate,0.61,1700015060.0,web-01
error_rate,0.66,1700015120.0,web-01
error_rate,0.86,1700015180.0,web-01
error_rate,0.37,1700015240.0,web-01
error_rate,0.1,1700015300.0,web-01
error_rate,0.32,1700015360.0,web-01
error_rate,0.45,1700015420.0,web-01
error_rate,0.81,1700015480.0,web-01
error_rate,0.53,1700015540.0,web-01
error_rate,0.09,1700015600.0,web-01
error_rate,1.09,1700015660.0,web-01
error_rate,0.38,1700015720.0,web-01
error_rate,0.11,1700015780.0,web-01
error_rate,0.01,1700015840.0,web-01
error_rate,0.77,1700015900.0,web-01
error_rate,0.63,1700015960.0,web-01
error_rate,1.69,1700016020.0,web-01
error_rate,0.04,1700016080.0,web-01
error_rate,1.42,1700016140.0,web-01
error_rate,0.1,1700016200.0,web-01
error_rate,0.1,1700016260.0,web-01
error_rate,0.47,1700016320.0,web-01
error_rate,1.17,1700016380.0,web-01
error_rate,0.11,1700016440.0,web-01
error_rate,0.71,1700016500.0,web-01
error_rate,3.04,1700016560.0,web-01
error_rate,0.44,1700016620.0,web-01
error_rate,0.45,1700016680.0,web-01
error_rate,0.62,1700016740.0,web-01
error_rate,1.34,1700016800.0,web-01
error_rate,0.03,1700016860.0,web-01
error_rate,1.1,1700016920.0,web-01
error_rate,0.22,1700016980.0,web-01
error_rate,0.7,1700017040.0,web-01
error_rate,0.96,1700017100.0,web-01
error_rate,0.09,1700017160.0,web-01
error_rate,0.34,1700017220.0,web-01
error_rate,0.31,1700017280.0,web-01
error_rate,0.02,1700017340.0,web-01
error_rate,0.23,1700017400.0,web-01
error_rate,0.82,1700017460.0,web-01
error_rate,1.23,1700017520.0,web-01
error_rate,1.28,1700017580.0,web-01
error_rate,1.26,1700017640.0,web-01
error_rate,0.05,1700017700.0,web-01
error_rate,0.38,1700017760.0,web-01
error_rate,0.75,1700017820.0,web-01
error_rate,0.5,1700017880.0,web-01
error_rate,0.45,1700017940.0,web-01
error_rate,0.08,1700018000.0,web-01
error_rate,1.13,1700018060.0,web-01
error_rate,0.32,1700018120.0,web-01
error_rate,0.26,1700018180.0,web-01
error_rate,0.19,1700018240.0,web-01
error_rate,0.45,1700018300.0,web-01
error_rate,0.21,1700018360.0,web-01
error_rate,1.18,1700018420.0,web-01
error_rate,0.11,1700018480.0,web-01
error_rate,0.71,1700018540.0,web-01
error_rate,0.53,1700018600.0,web-01
error_rate,0.22,1700018660.0,web-01
error_rate,0.29,1700018720.0,web-01
error_rate,0.17,1700018780.0,web-01
error_rate,0.04,1700018840.0,web-01
error_rate,0.06,1700018900.0,web-01
error_rate,0.56,1700018960.0,web-01
error_rate,0.42,1700019020.0,web-01
error_rate,0.14,1700019080.0,web-01
error_rate,0.22,1700019140.0,web-01
error_rate,0.14,1700019200.0,web-01
error_rate,1.34,1700019260.0,web-01
error_rate,0.27,1700019320.0,web-01
error_rate,0.12,1700019380.0,web-01
error_rate,0.89,1700019440.0,web-01
error_rate,0.3,1700019500.0,web-01
error_rate,0.05,1700019560.0,web-01
error_rate,0.59,1700019620.0,web-01
error_rate,0.56,1700019680.0,web-01
error_rate,2.16,1700019740.0,web-01
error_rate,0.05,1700019800.0,web-01
error_rate,0.37,1700019860.0,web-01
error_rate,0.24,1700019920.0,web-01
error_rate,0.11,1700019980.0,web-01
error_rate,0.21,1700020040.0,web-01
error_rate,0.32,1700020100.0,web-01
error_rate,0.26,1700020160.0,web-01
error_rate,0.34,1700020220.0,web-01
error_rate,1.39,1700020280.0,web-01
error_rate,0.46,1700020340.0,web-01
error_rate,0.32,1700020400.0,web-01
error_rate,0.1,1700020460.0,web-01
error_rate,1.29,1700020520.0,web-01
error_rate,0.03,1700020580.0,web-01
error_rate,2.25,1700020640.0,web-01
error_rate,0.07,1700020700.0,web-01
error_rate,0.15,1700020760.0,web-01
error_rate,1.12,1700020820.0,web-01
error_rate,0.57,1700020880.0,web-01
error_rate,0.29,1700020940.0,web-01
error_rate,0.69,1700021000.0,web-01
error_rate,0.09,1700021060.0,web-01
error_rate,0.05,1700021120.0,web-01
error_rate,0.08,1700021180.0,web-01
error_rate,0.18,1700021240.0,web-01
error_rate,0.12,1700021300.0,web-01
error_rate,0.48,1700021360.0,web-01
error_rate,0.05,1700021420.0,web-01
error_rate,0.3,1700021480.0,web-01
error_rate,1.12,1700021540.0,web-01
error_rate,0.09,1700021600.0,web-01
error_rate,0.03,1700021660.0,web-01
error_rate,0.48,1700021720.0,web-01
error_rate,0.03,1700021780.0,web-01
error_rate,0.08,1700021840.0,web-01
error_rate,0.51,1700021900.0,web-01
error_rate,1.2,1700021960.0,web-01
error_rate,0.17,1700022020.0,web-01
error_rate,2.2,1700022080.0,web-01
error_rate,0.21,1700022140.0,web-01
error_rate,0.73,1700022200.0,web-01
error_rate,0.05,1700022260.0,web-01
error_rate,0.68,1700022320.0,web-01
error_rate,0.32,1700022380.0,web-01
error_rate,0.14,1700022440.0,web-01
error_rate,0.07,1700022500.0,web-01
error_rate,0.13,1700022560.0,web-01
error_rate,0.35,1700022620.0,web-01
error_rate,0.11,1700022680.0,web-01
error_rate,0.47,1700022740.0,web-01
error_rate,0.2,1700022800.0,web-01
error_rate,0.21,1700022860.0,web-01
error_rate,0.15,1700022920.0,web-01
error_rate,0.24,1700022980.0,web-01
error_rate,1.02,1700023040.0,web-01
error_rate,0.79,1700023100.0,web-01
error_rate,0.11,1700023160.0,web-01
error_rate,0.61,1700023220.0,web-01
error_rate,0.6,1700023280.0,web-01
error_rate,0.78,1700023340.0,web-01
error_rate,0.37,1700023400.0,web-01
error_rate,0.16,1700023460.0,web-01
error_rate,1.56,1700023520.0,web-01
error_rate,0.52,1700023580.0,web-01
error_rate,0.51,1700023640.0,web-01
error_rate,0.19,1700023700.0,web-01
error_rate,0.47,1700023760.0,web-01
error_rate,0.11,1700023820.0,web-01
error_rate,1.19,1700023880.0,web-01
error_rate,0.68,1700023940.0,web-01
error_rate,0.42,1700024000.0,web-01
error_rate,0.06,1700024060.0,web-01
error_rate,0.99,1700024120.0,web-01
error_rate,0.03,1700024180.0,web-01
error_rate,2.37,1700024240.0,web-01
error_rate,0.35,1700024300.0,web-01
error_rate,0.0,1700024360.0,web-01
error_rate,0.35,1700024420.0,web-01
error_rate,0.15,1700024480.0,web-01
error_rate,0.58,1700024540.0,web-01
error_rate,0.82,1700024600.0,web-01
error_rate,0.45,1700024660.0,web-01
error_rate,0.16,1700024720.0,web-01
error_rate,0.28,1700024780.0,web-01
error_rate,0.24,1700024840.0,web-01
error_rate,0.09,1700024900.0,web-01
error_rate,0.13,1700024960.0,web-01
error_rate,0.31,1700025020.0,web-01
error_rate,0.15,1700025080.0,web-01
error_rate,0.39,1700025140.0,web-01
error_rate,0.11,1700025200.0,web-01
error_rate,0.55,1700025260.0,web-01
error_rate,0.44,1700025320.0,web-01
error_rate,0.1,1700025380.0,web-01
error_rate,0.9,1700025440.0,web-01
error_rate,0.26,1700025500.0,web-01
error_rate,1.14,1700025560.0,web-01
error_rate,2.19,1700025620.0,web-01
error_rate,0.13,1700025680.0,web-01
error_rate,0.34,1700025740.0,web-01
error_rate,0.55,1700025800.0,web-01
error_rate,0.51,1700025860.0,web-01
error_rate,0.97,1700025920.0,web-01
error_rate,0.26,1700025980.0,web-01
error_rate,0.04,1700026040.0,web-01
error_rate,0.11,1700026100.0,web-01
error_rate,0.87,1700026160.0,web-01
error_rate,1.58,1700026220.0,web-01
error_rate,0.68,1700026280.0,web-01
error_rate,0.23,1700026340.0,web-01
error_rate,0.32,1700026400.0,web-01
error_rate,0.27,1700026460.0,web-01
error_rate,0.39,1700026520.0,web-01
error_rate,1.38,1700026580.0,web-01
error_rate,0.08,1700026640.0,web-01
error_rate,0.03,1700026700.0,web-01
error_rate,0.67,1700026760.0,web-01
error_rate,0.05,1700026820.0,web-01
error_rate,0.92,1700026880.0,web-01
error_rate,0.15,1700026940.0,web-01
error_rate,0.78,1700027000.0,web-01
error_rate,2.19,1700027060.0,web-01
error_rate,0.98,1700027120.0,web-01
error_rate,0.44,1700027180.0,web-01
error_rate,0.68,1700027240.0,web-01
error_rate,1.97,1700027300.0,web-01
error_rate,0.01,1700027360.0,web-01
error_rate,0.15,1700027420.0,web-01
error_rate,0.4,1700027480.0,web-01
error_rate,0.86,1700027540.0,web-01
error_rate,0.47,1700027600.0,web-01
error_rate,0.11,1700027660.0,web-01
error_rate,0.78,1700027720.0,web-01
error_rate,0.05,1700027780.0,web-01
error_rate,0.81,1700027840.0,web-01
error_rate,0.26,1700027900.0,web-01
error_rate,0.18,1700027960.0,web-01
error_rate,0.9,1700028020.0,web-01
error_rate,1.46,1700028080.0,web-01
error_rate,0.09,1700028140.0,web-01
error_rate,0.7,1700028200.0,web-01
error_rate,0.86,1700028260.0,web-01
error_rate,2.26,1700028320.0,web-01
error_rate,0.09,1700028380.0,web-01
error_rate,0.05,1700028440.0,web-01
error_rate,0.14,1700028500.0,web-01
error_rate,0.17,1700028560.0,web-01
error_rate,0.15,1700028620.0,web-01
error_rate,0.47,1700028680.0,web-01
error_rate,0.35,1700028740.0,web-01
error_rate,0.85,1700028800.0,web-01
error_rate,0.33,1700028860.0,web-01
error_rate,0.95,1700028920.0,web-01
error_rate,0.07,1700028980.0,web-01
error_rate,0.05,1700029040.0,web-01
error_rate,0.08,1700029100.0,web-01
error_rate,0.43,1700029160.0,web-01
error_rate,0.03,1700029220.0,web-01
error_rate,0.31,1700029280.0,web-01
error_rate,0.68,1700029340.0,web-01
error_rate,1.28,1700029400.0,web-01
error_rate,0.02,1700029460.0,web-01
error_rate,0.04,1700029520.0,web-01
error_rate,0.07,1700029580.0,web-01
error_rate,0.1,1700029640.0,web-01
error_rate,0.06,1700029700.0,web-01
error_rate,0.07,1700029760.0,web-01
error_rate,1.63,1700029820.0,web-01
error_rate,0.48,1700029880.0,web-01
error_rate,0.01,1700029940.0,web-01
error_rate,0.76,1700030000.0,web-01
error_rate,0.15,1700030060.0,web-01
error_rate,0.69,1700030120.0,web-01
error_rate,0.21,1700030180.0,web-01
error_rate,1.64,1700030240.0,web-01
error_rate,0.23,1700030300.0,web-01
error_rate,2.6,1700030360.0,web-01
error_rate,0.71,1700030420.0,web-01
error_rate,0.16,1700030480.0,web-01
error_rate,0.88,1700030540.0,web-01
error_rate,0.62,1700030600.0,web-01
error_rate,1.35,1700030660.0,web-01
error_rate,0.07,1700030720.0,web-01
error_rate,0.34,1700030780.0,web-01
error_rate,0.16,1700030840.0,web-01
error_rate,0.04,1700030900.0,web-01
error_rate,0.34,1700030960.0,web-01
error_rate,0.81,1700031020.0,web-01
error_rate,0.47,1700031080.0,web-01
error_rate,0.71,1700031140.0,web-01
error_rate,0.28,1700031200.0,web-01
error_rate,0.18,1700031260.0,web-01
error_rate,0.02,1700031320.0,web-01
error_rate,0.35,1700031380.0,web-01
error_rate,0.28,1700031440.0,web-01
error_rate,1.55,1700031500.0,web-01
error_rate,2.98,1700031560.0,web-01
error_rate,0.72,1700031620.0,web-01
error_rate,0.06,1700031680.0,web-01
error_rate,0.05,1700031740.0,web-01
error_rate,0.75,1700031800.0,web-01
error_rate,0.24,1700031860.0,web-01
error_rate,0.65,1700031920.0,web-01
error_rate,0.24,1700031980.0,web-01
error_rate,0.12,1700032040.0,web-01
error_rate,0.04,1700032100.0,web-01
error_rate,0.02,1700032160.0,web-01
error_rate,0.41,1700032220.0,web-01
error_rate,0.51,1700032280.0,web-01
error_rate,0.45,1700032340.0,web-01
error_rate,1.15,1700032400.0,web-01
error_rate,0.39,1700032460.0,web-01
error_rate,0.59,1700032520.0,web-01
error_rate,0.47,1700032580.0,web-01
error_rate,0.3,1700032640.0,web-01
error_rate,0.66,1700032700.0,web-01
error_rate,0.42,1700032760.0,web-01
error_rate,0.08,1700032820.0,web-01
error_rate,0.12,1700032880.0,web-01
error_rate,0.26,1700032940.0,web-01
error_rate,0.18,1700033000.0,web-01
error_rate,0.11,1700033060.0,web-01
error_rate,0.63,1700033120.0,web-01
error_rate,0.73,1700033180.0,web-01
error_rate,0.0,1700033240.0,web-01
error_rate,0.15,1700033300.0,web-01
error_rate,0.15,1700033360.0,web-01
error_rate,0.16,1700033420.0,web-01
error_rate,0.87,1700033480.0,web-01
error_rate,0.87,1700033540.0,web-01
error_rate,0.11,1700033600.0,web-01
error_rate,0.13,1700033660.0,web-01
error_rate,0.29,1700033720.0,web-01
error_rate,0.86,1700033780.0,web-01
error_rate,0.44,1700033840.0,web-01
error_rate,0.81,1700033900.0,web-01
error_rate,0.63,1700033960.0,web-01
error_rate,1.28,1700034020.0,web-01
error_rate,0.07,1700034080.0,web-01
error_rate,0.54,1700034140.0,web-01
error_rate,0.27,1700034200.0,web-01
error_rate,0.19,1700034260.0,web-01
error_rate,0.8,1700034320.0,web-01
error_rate,0.43,1700034380.0,web-01
error_rate,0.49,1700034440.0,web-01
error_rate,1.6,1700034500.0,web-01
error_rate,0.03,1700034560.0,web-01
error_rate,0.28,1700034620.0,web-01
error_rate,0.37,1700034680.0,web-01
error_rate,0.2,1700034740.0,web-01
error_rate,0.21,1700034800.0,web-01
error_rate,0.47,1700034860.0,web-01
error_rate,0.29,1700034920.0,web-01
error_rate,0.43,1700034980.0,web-01
error_rate,0.15,1700035040.0,web-01
error_rate,0.32,1700035100.0,web-01
error_rate,0.06,1700035160.0,web-01
error_rate,0.32,1700035220.0,web-01
error_rate,0.52,1700035280.0,web-01
error_rate,0.61,1700035340.0,web-01
error_rate,0.75,1700035400.0,web-01
error_rate,0.85,1700035460.0,web-01
error_rate,1.08,1700035520.0,web-01
error_rate,0.22,1700035580.0,web-01
error_rate,0.2,1700035640.0,web-01
error_rate,0.06,1700035700.0,web-01
error_rate,0.3,1700035760.0,web-01
error_rate,0.2,1700035820.0,web-01
error_rate,0.15,1700035880.0,web-01
error_rate,0.62,1700035940.0,web-01
error_rate,0.3,1700036000.0,web-01
error_rate,0.0,1700036060.0,web-01
error_rate,0.34,1700036120.0,web-01
error_rate,0.41,1700036180.0,web-01
error_rate,0.1,1700036240.0,web-01
error_rate,0.54,1700036300.0,web-01
error_rate,0.08,1700036360.0,web-01
error_rate,0.06,1700036420.0,web-01
error_rate,0.3,1700036480.0,web-01
error_rate,0.07,1700036540.0,web-01
error_rate,0.36,1700036600.0,web-01
error_rate,0.54,1700036660.0,web-01
error_rate,0.42,1700036720.0,web-01
error_rate,0.44,1700036780.0,web-01
error_rate,0.58,1700036840.0,web-01
error_rate,0.1,1700036900.0,web-01
error_rate,0.01,1700036960.0,web-01
error_rate,1.11,1700037020.0,web-01
error_rate,0.52,1700037080.0,web-01
error_rate,0.02,1700037140.0,web-01
error_rate,1.02,1700037200.0,web-01
error_rate,0.71,1700037260.0,web-01
error_rate,0.36,1700037320.0,web-01
error_rate,0.79,1700037380.0,web-01
error_rate,1.46,1700037440.0,web-01
error_rate,0.29,1700037500.0,web-01
error_rate,0.42,1700037560.0,web-01
error_rate,0.1,1700037620.0,web-01
error_rate,1.72,1700037680.0,web-01
error_rate,0.19,1700037740.0,web-01
error_rate,0.44,1700037800.0,web-01
error_rate,0.36,1700037860.0,web-01
error_rate,0.49,1700037920.0,web-01
error_rate,0.56,1700037980.0,web-01
error_rate,0.51,1700038040.0,web-01
error_rate,0.36,1700038100.0,web-01
error_rate,0.81,1700038160.0,web-01
error_rate,0.37,1700038220.0,web-01
error_rate,0.19,1700038280.0,web-01
error_rate,0.39,1700038340.0,web-01
error_rate,0.53,1700038400.0,web-01
error_rate,0.62,1700038460.0,web-01
error_rate,0.4,1700038520.0,web-01
error_rate,0.36,1700038580.0,web-01
error_rate,0.44,1700038640.0,web-01
error_rate,0.24,1700038700.0,web-01
error_rate,1.13,1700038760.0,web-01
error_rate,0.08,1700038820.0,web-01
error_rate,0.29,1700038880.0,web-01
error_rate,0.36,1700038940.0,web-01
error_rate,1.46,1700039000.0,web-01
error_rate,0.83,1700039060.0,web-01
error_rate,0.55,1700039120.0,web-01
error_rate,1.2,1700039180.0,web-01
error_rate,0.61,1700039240.0,web-01
error_rate,0.19,1700039300.0,web-01
error_rate,0.14,1700039360.0,web-01
error_rate,0.21,1700039420.0,web-01
error_rate,0.7,1700039480.0,web-01
error_rate,0.03,1700039540.0,web-01
error_rate,0.93,1700039600.0,web-01
error_rate,0.23,1700039660.0,web-01
error_rate,0.32,1700039720.0,web-01
error_rate,0.04,1700039780.0,web-01
error_rate,0.12,1700039840.0,web-01
error_rate,0.52,1700039900.0,web-01
error_rate,1.46,1700039960.0,web-01
error_rate,0.51,1700040020.0,web-01
error_rate,1.25,1700040080.0,web-01
error_rate,0.09,1700040140.0,web-01
error_rate,0.37,1700040200.0,web-01
error_rate,0.04,1700040260.0,web-01
error_rate,0.25,1700040320.0,web-01
error_rate,0.16,1700040380.0,web-01
error_rate,0.12,1700040440.0,web-01
error_rate,0.01,1700040500.0,web-01
error_rate,1.15,1700040560.0,web-01
error_rate,0.05,1700040620.0,web-01
error_rate,0.63,1700040680.0,web-01
error_rate,0.03,1700040740.0,web-01
error_rate,0.58,1700040800.0,web-01
error_rate,0.11,1700040860.0,web-01
error_rate,0.38,1700040920.0,web-01
error_rate,0.25,1700040980.0,web-01
error_rate,0.02,1700041040.0,web-01
error_rate,1.0,1700041100.0,web-01
error_rate,0.25,1700041160.0,web-01
error_rate,0.74,1700041220.0,web-01
error_rate,0.24,1700041280.0,web-01
error_rate,0.53,1700041340.0,web-01
error_rate,0.53,1700041400.0,web-01
error_rate,0.8,1700041460.0,web-01
error_rate,0.21,1700041520.0,web-01
error_rate,0.4,1700041580.0,web-01
error_rate,0.15,1700041640.0,web-01
error_rate,0.83,1700041700.0,web-01
error_rate,0.11,1700041760.0,web-01
error_rate,0.73,1700041820.0,web-01
